
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2024-01-28T21:27:05.193Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.194Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$504/0x000000080104a000] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.196Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.210Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties' of type [org.springframework.boot.autoconfigure.web.ServerProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.212Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.commons.util.UtilAutoConfiguration' of type [org.springframework.cloud.commons.util.UtilAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.219Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'inetUtilsProperties' of type [org.springframework.cloud.commons.util.InetUtilsProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.220Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'inetUtils' of type [org.springframework.cloud.commons.util.InetUtils] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.220Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.client.discovery.simple.SimpleDiscoveryClientAutoConfiguration' of type [org.springframework.cloud.client.discovery.simple.SimpleDiscoveryClientAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.225Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'simpleDiscoveryProperties' of type [org.springframework.cloud.client.discovery.simple.SimpleDiscoveryProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.226Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'simpleDiscoveryClient' of type [org.springframework.cloud.client.discovery.simple.SimpleDiscoveryClient] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.227Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'compositeDiscoveryClient' of type [org.springframework.cloud.client.discovery.composite.CompositeDiscoveryClient] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.234Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'grpcDiscoveryClientResolverFactory' of type [net.devh.boot.grpc.client.nameresolver.DiscoveryClientResolverFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.262Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'grpcNameResolverRegistration' of type [net.devh.boot.grpc.client.nameresolver.NameResolverRegistration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.286Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'grpcChannelsProperties' of type [net.devh.boot.grpc.client.config.GrpcChannelsProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.288Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'globalClientInterceptorRegistry' of type [net.devh.boot.grpc.client.interceptor.GlobalClientInterceptorRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.290Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'net.devh.boot.grpc.common.autoconfigure.GrpcCommonCodecAutoConfiguration' of type [net.devh.boot.grpc.common.autoconfigure.GrpcCommonCodecAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.292Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'defaultGrpcCodecDiscoverer' of type [net.devh.boot.grpc.common.codec.AnnotationGrpcCodecDiscoverer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.307Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'defaultCompressorRegistry' of type [io.grpc.CompressorRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.309Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'compressionChannelConfigurer' of type [net.devh.boot.grpc.client.autoconfigure.GrpcClientAutoConfiguration$$Lambda$512/0x0000000801059a40] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.312Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'defaultDecompressorRegistry' of type [io.grpc.DecompressorRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.313Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'decompressionChannelConfigurer' of type [net.devh.boot.grpc.client.autoconfigure.GrpcClientAutoConfiguration$$Lambda$513/0x0000000801060460] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.314Z  INFO 1 --- [           main] n.d.b.g.c.a.GrpcClientAutoConfiguration  : Detected grpc-netty-shaded: Creating ShadedNettyChannelFactory + InProcessChannelFactory
2024-01-28T21:27:05.319Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'shadedNettyGrpcChannelFactory' of type [net.devh.boot.grpc.client.channelfactory.InProcessOrAlternativeChannelFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.537Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'annotationGlobalClientInterceptorConfigurer' of type [net.devh.boot.grpc.client.interceptor.AnnotationGlobalClientInterceptorConfigurer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.549Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'asyncStubFactory' of type [net.devh.boot.grpc.client.stubfactory.AsyncStubFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.549Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'blockingStubFactory' of type [net.devh.boot.grpc.client.stubfactory.BlockingStubFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.550Z  WARN 1 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'futureStubFactory' of type [net.devh.boot.grpc.client.stubfactory.FutureStubFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [grpcClientBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-01-28T21:27:05.686Z  INFO 1 --- [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2024-01-28T21:27:05.696Z  INFO 1 --- [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-01-28T21:27:05.697Z  INFO 1 --- [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.17]
2024-01-28T21:27:05.730Z  INFO 1 --- [           main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-01-28T21:27:05.731Z  INFO 1 --- [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3355 ms
2024-01-28T21:27:06.451Z  INFO 1 --- [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path ''
2024-01-28T21:27:06.465Z  INFO 1 --- [           main] com.pos.Gateway.GatewayApplicationKt     : Started GatewayApplicationKt in 5.406 seconds (process running for 6.482)
2024-01-28T21:27:24.088Z  INFO 1 --- [nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-01-28T21:27:24.088Z  INFO 1 --- [nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-01-28T21:27:24.090Z  INFO 1 --- [nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2024-01-28T21:27:24.112Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/self, Query:null }
2024-01-28T21:27:24.113Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/self, Status: 200 }
2024-01-28T21:27:24.122Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/self, Query:null }
2024-01-28T21:27:24.123Z  INFO 1 --- [nio-8080-exec-2] routingLogger                            : Routing http://localhost:8080/api/medical_office/self
2024-01-28T21:27:24.808Z  INFO 1 --- [nio-8080-exec-2] routingLogger                            : Identity assumed physician
2024-01-28T21:27:25.416Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/self, Status: 200 }
2024-01-28T21:27:29.688Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/self/patients, Query:type=month&date=6 }
2024-01-28T21:27:29.689Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/self/patients, Status: 200 }
2024-01-28T21:27:29.700Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/self/patients, Query:type=month&date=6 }
2024-01-28T21:27:29.701Z  INFO 1 --- [nio-8080-exec-4] routingLogger                            : Routing http://localhost:8080/api/medical_office/self/patients?type=month&date=6
2024-01-28T21:27:29.726Z  INFO 1 --- [nio-8080-exec-4] routingLogger                            : Identity assumed physician
2024-01-28T21:27:30.101Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/self/patients, Status: 200 }
2024-01-28T21:27:38.859Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/self/patients, Query:&date=18-06-2024 }
2024-01-28T21:27:38.859Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/self/patients, Status: 200 }
2024-01-28T21:27:38.874Z  INFO 1 --- [nio-8080-exec-6] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/self/patients, Query:&date=18-06-2024 }
2024-01-28T21:27:38.875Z  INFO 1 --- [nio-8080-exec-6] routingLogger                            : Routing http://localhost:8080/api/medical_office/self/patients?&date=18-06-2024
2024-01-28T21:27:38.897Z  INFO 1 --- [nio-8080-exec-6] routingLogger                            : Identity assumed physician
2024-01-28T21:27:38.986Z  INFO 1 --- [nio-8080-exec-6] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/self/patients, Status: 200 }
2024-01-28T21:28:19.498Z  INFO 1 --- [nio-8080-exec-7] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/logout, Query:null }
2024-01-28T21:28:19.499Z  INFO 1 --- [nio-8080-exec-7] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/logout, Status: 200 }
2024-01-28T21:28:19.508Z  INFO 1 --- [nio-8080-exec-8] methodLogger                             : IN: { Host:localhost:8080, Method: PUT, Path: /api/logout, Query:null }
2024-01-28T21:28:19.753Z  INFO 1 --- [nio-8080-exec-8] methodLogger                             : OUT: {Method: PUT, Path: /api/logout, Status: 200 }
2024-01-28T21:28:28.595Z  INFO 1 --- [nio-8080-exec-9] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/login, Query:null }
2024-01-28T21:28:28.596Z  INFO 1 --- [nio-8080-exec-9] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/login, Status: 200 }
2024-01-28T21:28:28.606Z  INFO 1 --- [io-8080-exec-10] methodLogger                             : IN: { Host:localhost:8080, Method: POST, Path: /api/login, Query:null }
2024-01-28T21:28:29.040Z  INFO 1 --- [io-8080-exec-10] methodLogger                             : OUT: {Method: POST, Path: /api/login, Status: 200 }
2024-01-28T21:28:29.062Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/self, Query:null }
2024-01-28T21:28:29.062Z  INFO 1 --- [nio-8080-exec-1] routingLogger                            : Routing http://localhost:8080/api/medical_office/self
2024-01-28T21:28:29.068Z  INFO 1 --- [nio-8080-exec-1] routingLogger                            : Identity assumed patient
2024-01-28T21:28:29.127Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/self, Status: 200 }
2024-01-28T21:28:29.161Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/physicians/, Query:page=0&size&name=&specialization= }
2024-01-28T21:28:29.161Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:29.164Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=0&size&name=&specialization= }
2024-01-28T21:28:29.164Z  INFO 1 --- [nio-8080-exec-3] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=0&size&name=&specialization=
2024-01-28T21:28:29.169Z  INFO 1 --- [nio-8080-exec-3] routingLogger                            : Identity assumed patient
2024-01-28T21:28:29.244Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:35.608Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/self, Query:null }
2024-01-28T21:28:35.609Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/self, Status: 200 }
2024-01-28T21:28:35.617Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : IN: { Host:localhost:8080, Method: PUT, Path: /api/medical_office/self, Query:null }
2024-01-28T21:28:35.617Z  INFO 1 --- [nio-8080-exec-5] routingLogger                            : Routing http://localhost:8080/api/medical_office/self
2024-01-28T21:28:35.637Z  INFO 1 --- [nio-8080-exec-5] routingLogger                            : Identity assumed patient
2024-01-28T21:28:35.907Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : OUT: {Method: PUT, Path: /api/medical_office/self, Status: 200 }
2024-01-28T21:28:39.790Z  INFO 1 --- [nio-8080-exec-6] methodLogger                             : IN: { Host:localhost:8080, Method: PUT, Path: /api/medical_office/self, Query:null }
2024-01-28T21:28:39.790Z  INFO 1 --- [nio-8080-exec-6] routingLogger                            : Routing http://localhost:8080/api/medical_office/self
2024-01-28T21:28:39.809Z  INFO 1 --- [nio-8080-exec-6] routingLogger                            : Identity assumed patient
2024-01-28T21:28:39.892Z  INFO 1 --- [nio-8080-exec-6] methodLogger                             : OUT: {Method: PUT, Path: /api/medical_office/self, Status: 409 }
2024-01-28T21:28:46.562Z  INFO 1 --- [nio-8080-exec-7] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=0&size&name=&specialization= }
2024-01-28T21:28:46.562Z  INFO 1 --- [nio-8080-exec-7] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=0&size&name=&specialization=
2024-01-28T21:28:46.581Z  INFO 1 --- [nio-8080-exec-7] routingLogger                            : Identity assumed patient
2024-01-28T21:28:46.647Z  INFO 1 --- [nio-8080-exec-7] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:48.175Z  INFO 1 --- [nio-8080-exec-8] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization= }
2024-01-28T21:28:48.175Z  INFO 1 --- [nio-8080-exec-8] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:48.183Z  INFO 1 --- [nio-8080-exec-9] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization= }
2024-01-28T21:28:48.183Z  INFO 1 --- [nio-8080-exec-9] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=1&size&name=&specialization=
2024-01-28T21:28:48.204Z  INFO 1 --- [nio-8080-exec-9] routingLogger                            : Identity assumed patient
2024-01-28T21:28:48.233Z  INFO 1 --- [nio-8080-exec-9] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.215Z  INFO 1 --- [io-8080-exec-10] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=d }
2024-01-28T21:28:52.215Z  INFO 1 --- [io-8080-exec-10] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.218Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=d }
2024-01-28T21:28:52.218Z  INFO 1 --- [nio-8080-exec-1] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=1&size&name=&specialization=d
2024-01-28T21:28:52.223Z  INFO 1 --- [nio-8080-exec-1] routingLogger                            : Identity assumed patient
2024-01-28T21:28:52.234Z  INFO 1 --- [nio-8080-exec-1] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.318Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=de }
2024-01-28T21:28:52.319Z  INFO 1 --- [nio-8080-exec-2] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.321Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=de }
2024-01-28T21:28:52.321Z  INFO 1 --- [nio-8080-exec-3] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=1&size&name=&specialization=de
2024-01-28T21:28:52.325Z  INFO 1 --- [nio-8080-exec-3] routingLogger                            : Identity assumed patient
2024-01-28T21:28:52.334Z  INFO 1 --- [nio-8080-exec-3] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.438Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : IN: { Host:localhost:8080, Method: OPTIONS, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=def }
2024-01-28T21:28:52.439Z  INFO 1 --- [nio-8080-exec-4] methodLogger                             : OUT: {Method: OPTIONS, Path: /api/medical_office/physicians/, Status: 200 }
2024-01-28T21:28:52.441Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : IN: { Host:localhost:8080, Method: GET, Path: /api/medical_office/physicians/, Query:page=1&size&name=&specialization=def }
2024-01-28T21:28:52.441Z  INFO 1 --- [nio-8080-exec-5] routingLogger                            : Routing http://localhost:8080/api/medical_office/physicians/?page=1&size&name=&specialization=def
2024-01-28T21:28:52.448Z  INFO 1 --- [nio-8080-exec-5] routingLogger                            : Identity assumed patient
2024-01-28T21:28:52.459Z  INFO 1 --- [nio-8080-exec-5] methodLogger                             : OUT: {Method: GET, Path: /api/medical_office/physicians/, Status: 200 }
